,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_Development,Department_Sales,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
1210,0,32,8,1,1,23420,4.0,12,2,9.0,2,6,0,4,3,2,3.0,2.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.5391990174250668,0.004448573648746392,-0.8847543469549021,0.5259393841188291,-0.5777042559274024,-0.2938091118409501,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-1.204968430023692,0.04566222675178887,-1.1477655358826173,-1.113170723274308
3662,1,21,12,2,1,53730,1.0,5,1,1.0,2,1,0,0,2,1,1.0,1.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,-1.74233467230367,0.5667223057778811,-0.2414274108951337,-0.6768031377250224,-2.2595346015291,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-2.3721889119150683,-1.8369261504719565,-2.2006744159071667,-1.113170723274308
802,0,45,15,4,1,71190,4.0,15,0,9.0,2,5,0,3,3,4,4.0,2.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0.8826885747041912,0.988427604874732,0.12915946814160517,0.5259393841188291,0.14308017790189648,-0.2938091118409501,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.9869564153636615,-1.1477655358826173,1.0722787375213743
2455,0,37,4,1,1,27050,1.0,11,0,17.0,2,17,5,7,3,3,4.0,3.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0.007680825701570844,-0.5578251584803883,-0.8077079339592914,-0.6768031377250224,-0.817965733870502,0.7333660508155996,-0.6175106625481307,1.6295234539978423,0.87365320893519,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3301,0,36,2,3,5,22900,4.0,23,0,15.0,5,1,0,0,3,3,4.0,4.0,4.0,0,1,0,1,0,1,0,0,0,0,0,0,-0.1016951429237567,-0.8389620245449556,-0.8957912986787911,0.5259393841188291,2.0651720014466934,0.47657226015146215,1.7158064670743813,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
4275,1,31,2,3,3,21680,0.0,8,1,2.0,2,1,0,0,3,3,1.0,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,-0.6485749860503944,-0.8389620245449556,-0.921685685415608,-1.077717311672973,-1.5387501676998008,-1.192587379165431,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,-1.1477655358826173,-2.205895453672149
2133,0,35,20,1,1,54100,0.0,18,0,6.0,4,5,0,4,3,3,4.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.21107111154908423,1.6912697700361505,-0.23357419524544337,-1.077717311672973,0.8638646117311953,-0.6789997978371561,0.938034090533544,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
4131,1,24,32,2,1,104220,1.0,14,1,6.0,0,5,1,4,1,1,4.0,3.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,-1.4142067664276872,3.3780909664235548,0.8302181516801782,-0.6768031377250224,-0.09718130004120312,-0.6789997978371561,-2.1730554156298054,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,-3.136393570592474,-2.3721889119150683,0.9869564153636615,-0.0948566558580675,-1.113170723274308
983,0,29,4,3,2,75530,1.0,19,0,5.0,3,5,0,4,3,3,4.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,-0.8673269233010494,-0.5578251584803883,0.22127556522175676,-0.6768031377250224,1.104126089674295,-0.8073966931692249,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
2973,0,51,11,3,2,105270,4.0,14,0,31.0,3,29,11,10,3,4,4.0,4.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,1.5389443864561565,0.4261538727455974,0.8525043041995697,0.5259393841188291,-0.09718130004120312,2.530922585464561,0.16026171399270664,3.5884812524862233,2.740714953947748,1.6482520429102705,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,1.0722787375213743
116,0,37,1,3,3,20080,3.0,22,0,15.0,5,13,10,7,4,3,4.0,4.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0.007680825701570844,-0.9795304575772393,-0.9556455368737284,0.1250252101708786,1.8249105235035938,0.47657226015146215,1.7158064670743813,0.9765375211683821,2.4295379964456547,0.8059663231780094,1.6281804499110304,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
3958,1,37,18,3,2,44850,5.0,5,1,15.0,2,1,0,0,3,2,4.0,1.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0.007680825701570844,1.4101329039715833,-0.4299045864877019,0.9268535580667796,-2.2595346015291,0.47657226015146215,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-1.204968430023692,0.9869564153636615,-2.2006744159071667,-0.020445992876466822
1803,0,28,2,3,2,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.976702891926377,-0.8389620245449556,0.9866457174591453,-0.6768031377250224,-0.5777042559274024,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,0.04566222675178887,0.9580522241664822,-0.020445992876466822
980,0,40,14,4,1,35780,2.0,14,1,20.0,2,5,0,2,3,4,4.0,3.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0.3358087315775535,0.8478591718424484,-0.622414494440922,-0.2758889637770719,-0.09718130004120312,1.1185567368118057,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
236,0,29,1,2,1,106730,1.0,13,3,1.0,2,1,0,0,3,4,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.8673269233010494,-0.9795304575772393,0.8834926686551046,-0.6768031377250224,-0.3374427779843027,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,-0.020445992876466822
23,0,38,2,3,1,44480,9.0,12,0,10.0,3,2,1,2,3,3,3.0,4.0,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0.11705679432689839,-0.8389620245449556,-0.4377578021373923,2.5305102538585817,-0.5777042559274024,-0.16541221650888138,0.16026171399270664,-0.8191737941126337,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.04566222675178887,0.9580522241664822,-0.020445992876466822
2109,0,26,21,2,2,68120,1.0,13,0,1.0,2,1,1,0,3,4,2.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,-1.1954548291770322,1.8318382030684341,0.06399900315633665,-0.6768031377250224,-0.3374427779843027,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.3710546210731817,-1.1593670228639328,0.03998910974319561,1.1294725337590612,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
2804,0,47,6,4,3,69310,1.0,11,0,20.0,3,19,2,7,3,4,4.0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,1.1014405119548463,-0.27668829241582094,0.08925664267831371,-0.6768031377250224,-0.817965733870502,1.1185567368118057,0.16026171399270664,1.9560164204125723,-0.05987766357108876,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
2678,0,56,2,4,1,20420,7.0,12,0,30.0,6,10,1,1,3,2,2.0,4.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,2.0858242295827942,-0.8389620245449556,-0.9484290684388778,1.7286819059626808,-0.5777042559274024,2.4025256901324927,2.493578843615219,0.48679807154628685,-0.3710546210731817,-0.8786051162865125,0.03998910974319561,-1.204968430023692,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
4246,1,24,4,3,2,76540,2.0,10,1,4.0,3,0,0,0,2,2,2.0,4.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,-1.4142067664276872,-0.5578251584803883,0.24271272145469527,-0.2758889637770719,-1.0582272118136016,-0.9357935885012936,0.16026171399270664,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-1.204968430023692,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
1227,0,42,3,4,1,89260,1.0,14,0,20.0,4,20,11,6,3,2,4.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0.5545606688282085,-0.698393591512672,0.5126935405467524,-0.6768031377250224,-0.09718130004120312,1.1185567368118057,0.938034090533544,2.1192629036199375,2.740714953947748,0.5252044166005891,0.03998910974319561,-1.204968430023692,0.9869564153636615,-1.1477655358826173,-1.113170723274308
200,0,53,19,3,3,22690,7.0,11,1,18.0,2,14,8,10,3,4,1.0,4.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1.7576963237068115,1.550701337003867,-0.9002485291826695,1.7286819059626808,-0.817965733870502,0.8617629461476682,-0.6175106625481307,1.1397840043757472,1.807184081441469,1.6482520429102705,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
4088,1,25,12,1,2,82370,1.0,12,0,6.0,6,6,0,3,3,3,1.0,3.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,-1.3048307978023597,0.5667223057778811,0.3664539302052215,-0.6768031377250224,-0.5777042559274024,-0.6789997978371561,2.493578843615219,-0.16618786128317342,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,-0.0948566558580675,-2.205895453672149
698,0,39,2,2,1,20080,2.0,12,0,11.0,3,7,7,6,3,4,4.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0.22643276295222592,-0.8389620245449556,-0.9556455368737284,-0.2758889637770719,-0.5777042559274024,-0.03701532117681268,0.16026171399270664,-0.0029413780758083497,1.496007123939376,0.5252044166005891,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-1.113170723274308
863,0,42,9,3,1,178560,3.0,18,0,10.0,2,6,3,3,3,2,1.0,1.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0.5545606688282085,0.14501700668103007,2.4080777500530974,0.1250252101708786,0.8638646117311953,-0.16541221650888138,-0.6175106625481307,-0.16618786128317342,0.2512992939310042,-0.3170813031316719,0.03998910974319561,-1.204968430023692,-1.8369261504719565,-2.2006744159071667,1.0722787375213743
1200,0,39,18,3,1,129650,0.0,19,1,20.0,2,19,11,8,3,3,4.0,4.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0.22643276295222592,1.4101329039715833,1.3699675407926792,-1.077717311672973,1.104126089674295,1.1185567368118057,-0.6175106625481307,1.9560164204125723,2.740714953947748,1.0867282297554297,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
1822,0,29,7,3,1,111030,1.0,12,0,10.0,5,10,0,9,3,4,2.0,2.0,4.0,0,1,0,1,0,1,0,0,0,0,0,0,-0.8673269233010494,-0.13611985938353727,0.9747597694488032,-0.6768031377250224,-0.5777042559274024,-0.16541221650888138,1.7158064670743813,0.48679807154628685,-0.6822315785752746,1.36749013633285,0.03998910974319561,1.1294725337590612,-0.8956319618600838,-1.1477655358826173,1.0722787375213743
3062,0,32,3,3,1,53260,4.0,14,1,7.0,2,4,0,3,3,3,3.0,2.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.5391990174250668,-0.698393591512672,-0.25140311726095654,0.5259393841188291,-0.09718130004120312,-0.5506029025050875,-0.6175106625481307,-0.49268082769790356,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,1.0722787375213743
1154,0,43,5,2,1,20280,4.0,20,1,7.0,2,5,2,2,4,4,4.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0.663936637453536,-0.4172567254481046,-0.9514005554414633,0.5259393841188291,1.3443875676173946,-0.5506029025050875,-0.6175106625481307,-0.3294343444905385,-0.05987766357108876,-0.5978432097090922,1.6281804499110304,1.1294725337590612,0.9869564153636615,0.9580522241664822,-1.113170723274308
282,0,34,6,4,3,23480,1.0,14,1,6.0,3,5,1,3,1,4,4.0,4.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,-0.32044708017441176,-0.27668829241582094,-0.8834808525252226,-0.6768031377250224,-0.09718130004120312,-0.6789997978371561,0.16026171399270664,-0.3294343444905385,-0.3710546210731817,-0.3170813031316719,-3.136393570592474,1.1294725337590612,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3866,1,19,12,2,2,41870,0.0,18,1,1.0,4,0,0,0,3,2,4.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,-1.961086609554325,0.5667223057778811,-0.49315480982845117,-1.077717311672973,0.8638646117311953,-1.3209842744974998,0.938034090533544,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,-1.113170723274308
2254,0,44,1,1,3,15630,5.0,12,2,9.0,3,4,1,3,3,3,2.0,4.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0.7733126060788637,-0.9795304575772393,-1.0500963737416258,0.9268535580667796,-0.5777042559274024,-0.2938091118409501,0.16026171399270664,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
3498,0,46,7,3,3,164370,8.0,13,1,16.0,0,4,0,2,3,2,3.0,3.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0.9920645433295187,-0.13611985938353727,2.1068963174338924,2.1295960799106313,-0.3374427779843027,0.6049691554835308,-2.1730554156298054,-0.49268082769790356,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,1.0722787375213743
812,0,38,22,3,1,29790,4.0,12,1,9.0,3,6,0,5,3,3,4.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0.11705679432689839,1.972406636100718,-0.7495516883372602,0.5259393841188291,-0.5777042559274024,-0.2938091118409501,0.16026171399270664,-0.16618786128317342,-0.6822315785752746,0.24444251002316877,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-1.113170723274308
1489,0,35,8,4,1,26320,3.0,13,3,7.0,3,2,2,2,3,2,1.0,3.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.21107111154908423,0.004448573648746392,-0.8232021161870589,0.1250252101708786,-0.3374427779843027,-0.5506029025050875,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-1.204968430023692,-1.8369261504719565,-0.0948566558580675,-1.113170723274308
1224,0,26,1,4,2,104470,1.0,18,0,6.0,3,6,1,4,3,2,2.0,3.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,-1.1954548291770322,-0.9795304575772393,0.8355243784705095,-0.6768031377250224,0.8638646117311953,-0.6789997978371561,0.16026171399270664,-0.16618786128317342,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,-1.204968430023692,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
4068,1,31,2,1,3,70940,1.0,12,1,10.0,2,10,0,8,3,1,1.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6485749860503944,-0.8389620245449556,0.12385324135127386,-0.6768031377250224,-0.5777042559274024,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,-0.6822315785752746,1.0867282297554297,0.03998910974319561,-2.3721889119150683,-1.8369261504719565,-1.1477655358826173,-0.020445992876466822
396,0,50,2,2,1,36880,0.0,11,0,19.0,3,18,0,13,3,3,3.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1.4295684178308288,-0.8389620245449556,-0.5990670965634641,-1.077717311672973,-0.817965733870502,0.9901598414797369,0.16026171399270664,1.7927699372052073,-0.6822315785752746,2.490537762642531,0.03998910974319561,-0.0377479481323154,0.04566222675178887,0.9580522241664822,1.0722787375213743
3560,0,45,1,4,1,25800,8.0,11,3,20.0,3,17,0,15,3,3,4.0,4.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0.8826885747041912,-0.9795304575772393,-0.8342390679109479,2.1295960799106313,-0.817965733870502,1.1185567368118057,0.16026171399270664,1.6295234539978423,-0.6822315785752746,3.0520615757973717,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
3844,1,36,1,3,1,54860,7.0,6,1,10.0,2,5,0,3,3,1,4.0,2.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,-0.1016951429237567,-0.9795304575772393,-0.21744326580283616,1.7286819059626808,-2.019273123586,-0.16541221650888138,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-2.3721889119150683,0.9869564153636615,-1.1477655358826173,-1.113170723274308
1927,0,40,1,4,2,69320,1.0,13,0,5.0,5,5,1,2,3,4,2.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0.3358087315775535,-0.9795304575772393,0.08946889174992695,-0.6768031377250224,-0.3374427779843027,-0.8073966931692249,1.7158064670743813,-0.3294343444905385,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
1665,0,31,6,3,1,52580,0.0,14,3,3.0,5,2,2,2,3,4,1.0,4.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6485749860503944,-0.27668829241582094,-0.26583605413065775,-1.077717311672973,-0.09718130004120312,-1.0641904838333622,1.7158064670743813,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
1625,0,28,8,3,2,52100,1.0,15,0,1.0,1,1,0,0,3,3,3.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,-0.976702891926377,0.004448573648746392,-0.27602400956809386,-0.6768031377250224,0.14308017790189648,-1.3209842744974998,-1.3952830390889681,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.04566222675178887,0.9580522241664822,1.0722787375213743
474,0,45,18,3,2,132120,4.0,13,0,7.0,4,3,0,2,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0.8826885747041912,1.4101329039715833,1.4223930614811529,0.5259393841188291,-0.3374427779843027,-0.5506029025050875,0.938034090533544,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
573,0,51,3,1,3,40280,3.0,14,0,29.0,3,5,0,3,3,2,3.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1.5389443864561565,-0.698393591512672,-0.5269024122149584,0.1250252101708786,-0.09718130004120312,2.274128794800424,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
3672,1,33,6,4,2,66520,7.0,20,0,8.0,5,4,1,3,2,2,2.0,3.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,-0.4298230487997393,-0.27668829241582094,0.030039151698216252,1.7286819059626808,1.3443875676173946,-0.42220600717301876,1.7158064670743813,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,-1.5482022304246392,-1.204968430023692,-0.8956319618600838,-0.0948566558580675,-2.205895453672149
1443,0,50,7,3,2,23220,7.0,25,1,4.0,0,2,2,2,4,4,2.0,3.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,1.4295684178308288,-0.13611985938353727,-0.8889993283871671,1.7286819059626808,2.5456949573328926,-0.9357935885012936,-2.1730554156298054,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,1.6281804499110304,1.1294725337590612,-0.8956319618600838,-0.0948566558580675,1.0722787375213743
2368,0,50,15,4,3,31950,2.0,11,0,5.0,4,3,0,2,3,3,1.0,4.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,1.4295684178308288,0.988427604874732,-0.7037058888687977,-0.2758889637770719,-0.817965733870502,-0.8073966931692249,0.938034090533544,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,1.0722787375213743
3103,0,39,5,1,2,51750,4.0,17,1,9.0,2,2,2,2,3,2,4.0,4.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0.22643276295222592,-0.4172567254481046,-0.2834527270745577,0.5259393841188291,0.6236031337880957,-0.2938091118409501,-0.6175106625481307,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,-1.113170723274308
3243,0,32,5,3,1,36600,3.0,11,2,10.0,0,4,0,2,3,3,2.0,2.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.5391990174250668,-0.4172567254481046,-0.6050100705686352,0.1250252101708786,-0.817965733870502,-0.16541221650888138,-2.1730554156298054,-0.49268082769790356,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,-1.1477655358826173,-1.113170723274308
4213,1,44,7,2,3,45580,1.0,7,1,6.0,2,6,0,2,3,2,2.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0.7733126060788637,-0.13611985938353727,-0.4144104042599345,-0.6768031377250224,-1.7790116456429004,-0.6789997978371561,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-1.204968430023692,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
3621,0,31,3,1,3,96100,0.0,19,1,6.0,2,5,1,4,3,4,4.0,4.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6485749860503944,-0.698393591512672,0.6578719055302171,-1.077717311672973,1.104126089674295,-0.6789997978371561,-0.6175106625481307,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-2.205895453672149
2314,0,36,1,3,2,175670,5.0,13,0,7.0,6,1,0,0,3,4,3.0,3.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.1016951429237567,-0.9795304575772393,2.3467377683568675,0.9268535580667796,-0.3374427779843027,-0.5506029025050875,2.493578843615219,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,-1.113170723274308
3183,0,27,8,4,3,194190,7.0,14,1,5.0,2,3,0,2,3,3,2.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,-1.0860788605517047,0.004448573648746392,2.7398230489846114,1.7286819059626808,-0.09718130004120312,-0.8073966931692249,-0.6175106625481307,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,-0.0948566558580675,-1.113170723274308
2396,0,45,2,3,2,103680,6.0,12,2,23.0,2,19,12,8,3,3,4.0,3.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0.8826885747041912,-0.8389620245449556,0.8187567018130626,1.32776773201473,-0.5777042559274024,1.5037474228080117,-0.6175106625481307,1.9560164204125723,3.051891911449841,1.0867282297554297,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,1.0722787375213743
1399,0,42,22,4,2,26450,1.0,15,0,10.0,5,10,2,2,3,2,4.0,4.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0.5545606688282085,1.972406636100718,-0.8204428782560865,-0.6768031377250224,0.14308017790189648,-0.16541221650888138,1.7158064670743813,0.48679807154628685,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2196,0,32,7,4,2,57690,1.0,11,0,4.0,3,4,1,2,3,3,1.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.5391990174250668,-0.13611985938353727,-0.1573767785362857,-0.6768031377250224,-0.817965733870502,-0.9357935885012936,0.16026171399270664,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,-1.113170723274308
