,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1078,0,38,3,3,2,100480,1.0,23,1,6.0,2,5,1,3,4,3,3.0,4.0,3.0
1079,0,22,2,2,2,195450,0.0,14,0,3.0,3,2,2,2,3,2,1.0,4.0,3.0
1080,0,39,3,3,2,98520,0.0,13,1,21.0,5,20,11,10,3,4,4.0,4.0,4.0
1081,0,38,1,4,2,36690,2.0,19,0,10.0,2,8,7,7,3,4,4.0,2.0,4.0
1082,0,42,1,3,1,23720,3.0,12,1,14.0,3,0,0,0,3,3,3.0,3.0,4.0
1083,0,50,9,2,2,62940,3.0,14,1,32.0,2,7,0,6,4,3,4.0,4.0,2.0
1084,0,46,6,4,3,17020,5.0,21,0,25.0,2,4,0,3,4,2,1.0,4.0,1.0
1085,0,40,3,3,2,94340,1.0,13,1,9.0,3,9,8,8,3,4,3.0,4.0,3.0
1086,0,36,6,3,1,26900,0.0,11,0,10.0,1,9,2,8,3,3,2.0,1.0,3.0
1087,0,38,14,4,2,41620,0.0,15,1,10.0,1,9,1,8,3,4,4.0,2.0,3.0
1088,0,36,21,4,1,84740,0.0,14,0,17.0,3,16,4,11,3,3,3.0,4.0,4.0
1089,1,24,2,5,3,47680,2.0,9,1,6.0,2,2,2,0,2,1,2.0,3.0,2.0
1090,1,19,6,2,1,53320,1.0,20,1,0.0,2,0,0,0,2,2,4.0,1.0,2.0
1091,0,41,2,3,3,35970,3.0,13,1,11.0,2,3,1,2,3,3,2.0,3.0,3.0
1092,0,46,1,4,3,99570,4.0,20,0,13.0,1,10,0,3,4,3,4.0,4.0,4.0
1093,0,34,22,3,2,176500,1.0,19,1,15.0,6,15,4,13,3,4,2.0,3.0,4.0
1094,0,40,1,1,1,22130,1.0,17,0,21.0,4,20,4,9,3,4,3.0,3.0,4.0
1095,0,27,2,3,1,139660,1.0,12,0,1.0,1,1,0,1,3,1,1.0,3.0,4.0
1096,0,44,2,4,2,47070,1.0,17,0,26.0,4,25,14,13,3,3,4.0,1.0,4.0
1097,0,35,18,3,1,29660,9.0,18,0,15.0,2,11,6,9,3,3,4.0,3.0,2.0
1098,0,35,6,4,1,24610,2.0,20,1,17.0,4,7,0,7,4,3,3.0,3.0,3.0
1099,0,23,5,4,3,103220,1.0,14,2,3.0,2,3,1,2,3,2,3.0,4.0,4.0
1100,1,28,23,4,2,32040,6.0,15,1,5.0,4,2,2,1,1,3,1.0,1.0,2.0
1101,1,21,11,3,4,178750,1.0,6,0,3.0,5,3,1,2,3,2,3.0,4.0,1.0
1102,0,53,2,1,5,31620,4.0,15,0,26.0,4,14,4,8,3,4,1.0,3.0,4.0
1103,1,24,7,2,2,20070,1.0,11,0,1.0,2,1,0,0,1,1,4.0,3.0,1.0
1104,1,35,8,4,3,61180,0.0,11,1,9.0,3,8,4,7,2,2,3.0,1.0,2.0
1105,0,30,6,2,1,34480,1.0,11,0,10.0,3,10,1,4,3,4,4.0,4.0,4.0
1106,0,47,15,5,2,28270,8.0,13,1,28.0,3,22,14,10,3,2,4.0,4.0,3.0
1107,0,30,14,3,4,22960,1.0,18,1,10.0,2,10,3,0,3,3,4.0,4.0,3.0
1108,0,53,5,4,1,40310,3.0,12,1,26.0,3,7,4,7,3,4,1.0,3.0,4.0
1109,0,37,3,3,4,160320,1.0,17,0,7.0,2,7,0,7,3,4,3.0,3.0,3.0
1110,0,39,6,3,1,196580,4.0,13,1,17.0,3,15,5,9,3,4,3.0,2.0,3.0
1111,0,29,16,1,2,41630,9.0,15,1,8.0,4,5,1,4,3,4,3.0,2.0,3.0
1112,1,25,1,2,1,32120,1.0,9,1,1.0,3,1,0,0,3,2,4.0,3.0,1.0
1113,0,33,22,4,1,60910,1.0,15,0,5.0,6,5,1,4,3,3,3.0,4.0,3.0
1114,0,28,5,3,2,23510,1.0,16,0,6.0,4,6,3,3,3,3,4.0,4.0,4.0
1115,0,33,6,3,5,109990,1.0,18,3,6.0,3,6,0,4,3,4,2.0,3.0,3.0
1116,0,33,6,3,5,109990,1.0,18,3,6.0,3,6,0,4,3,4,4.0,2.0,2.0
1117,0,44,3,4,5,76320,1.0,21,0,10.0,3,10,7,7,4,4,3.0,3.0,3.0
1118,0,37,3,3,1,98840,1.0,14,0,10.0,3,10,7,8,2,3,4.0,3.0,3.0
1119,0,40,1,4,2,30680,3.0,19,0,20.0,3,1,0,1,3,4,3.0,3.0,4.0
1120,0,53,5,4,1,40310,3.0,12,1,26.0,3,7,4,7,3,3,1.0,2.0,2.0
1121,0,51,1,3,3,80080,2.0,18,1,10.0,4,1,0,0,3,4,2.0,4.0,4.0
1122,0,35,8,5,4,134580,1.0,11,0,17.0,3,17,11,8,3,2,4.0,4.0,2.0
1123,0,21,1,4,1,26100,1.0,11,1,2.0,3,2,2,2,3,4,3.0,4.0,4.0
1124,0,33,7,2,1,20970,1.0,14,2,10.0,5,10,0,1,3,1,4.0,4.0,3.0
1125,0,35,23,3,3,50030,9.0,15,0,10.0,2,1,0,0,3,4,2.0,1.0,4.0
1126,1,45,23,4,3,34410,2.0,8,1,5.0,5,1,0,0,2,2,3.0,4.0,2.0
1127,1,23,14,2,2,75250,1.0,8,2,3.0,2,3,0,2,1,1,1.0,2.0,3.0
1128,1,29,23,4,3,17900,5.0,7,1,6.0,4,2,1,1,2,2,1.0,4.0,1.0
1129,0,36,2,3,5,22900,4.0,11,0,15.0,5,1,0,0,3,4,4.0,3.0,3.0
1130,0,33,6,2,2,37370,8.0,22,2,8.0,2,5,0,2,4,4,4.0,3.0,3.0
1131,0,21,13,2,3,87260,1.0,11,1,3.0,2,3,1,2,3,3,2.0,4.0,4.0
1132,0,52,17,5,3,28890,1.0,11,1,34.0,2,34,1,16,3,3,4.0,3.0,3.0
1133,0,27,2,3,5,45410,1.0,14,2,9.0,4,9,5,8,3,2,2.0,2.0,4.0
1134,1,34,8,1,1,62880,0.0,9,1,16.0,2,15,10,10,1,2,3.0,3.0,1.0
1135,0,29,23,1,1,192020,1.0,12,0,3.0,5,3,0,2,3,4,3.0,4.0,3.0
1136,1,46,5,4,2,27430,5.0,25,1,14.0,1,8,0,7,2,3,4.0,2.0,2.0
1137,0,33,1,4,4,44650,0.0,13,0,6.0,3,5,1,4,3,2,2.0,4.0,4.0
1138,0,39,14,4,2,104750,3.0,11,1,8.0,3,5,1,4,3,4,2.0,4.0,4.0
1139,0,53,7,3,1,20890,5.0,16,0,28.0,2,2,2,2,3,4,3.0,2.0,4.0
1140,0,47,14,4,2,55820,1.0,16,0,9.0,3,9,0,7,3,4,4.0,4.0,2.0
1141,0,39,15,4,1,20620,1.0,13,0,21.0,4,21,13,3,3,4,4.0,4.0,3.0
1142,0,53,1,1,1,44250,6.0,22,1,33.0,2,12,3,8,4,3,2.0,4.0,3.0
1143,0,35,23,3,3,50030,9.0,15,0,10.0,2,1,0,0,3,4,3.0,4.0,3.0
1144,0,59,4,3,3,198330,3.0,19,0,7.0,2,1,0,0,3,4,4.0,3.0,3.0
1145,0,37,18,5,2,30550,2.0,19,3,17.0,3,3,0,2,3,3,4.0,4.0,2.0
1146,0,38,13,3,5,147560,0.0,20,1,8.0,3,7,0,5,4,2,4.0,4.0,3.0
1147,0,38,4,3,1,63490,0.0,11,0,20.0,3,19,1,9,3,3,3.0,4.0,2.0
1148,0,46,20,1,5,34330,7.0,19,0,17.0,3,4,0,3,3,4,1.0,4.0,3.0
1149,0,38,22,4,1,65830,0.0,12,0,12.0,1,11,2,9,3,4,4.0,3.0,3.0
1150,0,36,1,3,3,34520,2.0,13,3,18.0,4,11,0,9,3,3,1.0,3.0,3.0
1151,0,37,6,2,1,20280,1.0,16,1,9.0,3,9,7,7,3,3,4.0,4.0,3.0
1152,0,39,21,4,1,30670,1.0,20,1,21.0,5,21,1,6,4,4,4.0,2.0,2.0
1153,0,29,18,3,1,79690,0.0,14,0,6.0,3,5,1,3,3,3,4.0,3.0,4.0
1154,0,41,1,4,1,52570,1.0,14,0,10.0,2,10,0,8,3,3,4.0,2.0,3.0
1155,0,59,13,4,5,186650,3.0,12,0,30.0,3,5,4,3,3,3,1.0,4.0,2.0
1156,0,44,8,3,3,25190,0.0,21,2,23.0,2,22,1,10,4,3,3.0,2.0,3.0
1157,0,50,9,2,2,62940,3.0,23,1,32.0,2,7,0,6,4,3,3.0,2.0,4.0
1158,0,50,16,2,5,154020,4.0,21,0,25.0,3,3,1,2,4,4,4.0,4.0,3.0
1159,1,23,7,3,3,49690,1.0,6,0,5.0,3,5,1,2,1,3,4.0,1.0,1.0
1160,0,42,9,1,4,60320,0.0,14,0,23.0,2,22,13,7,3,3,1.0,3.0,3.0
1161,0,38,6,2,2,32010,1.0,12,1,5.0,3,5,0,4,3,2,4.0,4.0,4.0
1162,0,42,1,2,4,30340,7.0,21,1,9.0,3,6,1,5,4,3,4.0,2.0,2.0
1163,0,42,7,4,1,92080,1.0,15,1,24.0,2,24,14,9,3,2,4.0,3.0,3.0
1164,0,46,16,3,3,40350,4.0,14,1,14.0,2,9,0,8,3,3,2.0,3.0,3.0
1165,0,45,21,1,3,27940,3.0,19,1,8.0,2,5,0,2,3,4,4.0,3.0,4.0
1166,0,46,10,4,1,23320,1.0,11,0,27.0,2,26,0,12,3,3,2.0,3.0,3.0
1167,0,36,2,3,5,22900,4.0,23,0,15.0,5,1,0,0,3,3,4.0,4.0,4.0
1168,1,26,5,3,2,24040,1.0,7,0,1.0,6,1,0,1,2,3,1.0,2.0,3.0
1169,0,40,8,4,1,93620,2.0,11,1,8.0,6,2,2,2,3,3,3.0,2.0,3.0
1170,0,55,11,4,1,55380,0.0,17,0,37.0,2,36,4,13,3,4,3.0,3.0,3.0
1171,0,47,18,4,2,62740,7.0,14,2,17.0,0,6,1,2,3,4,4.0,4.0,3.0
1172,0,39,2,3,3,102520,8.0,13,1,7.0,3,2,2,2,3,4,4.0,4.0,4.0
1173,0,40,18,3,1,45020,8.0,12,2,15.0,0,7,3,7,3,3,2.0,2.0,3.0
1174,0,34,1,4,4,41980,1.0,14,1,16.0,2,16,2,10,4,2,4.0,3.0,4.0
1175,0,45,8,4,1,56050,1.0,12,2,1.0,2,1,0,0,3,3,4.0,3.0,2.0
1176,0,45,11,3,1,54730,4.0,15,0,17.0,3,0,0,0,3,1,2.0,4.0,3.0
1177,0,36,14,1,2,67250,9.0,17,1,7.0,3,3,1,1,3,3,4.0,4.0,2.0
1178,0,39,5,3,1,28510,9.0,15,0,9.0,2,5,0,3,3,2,2.0,2.0,3.0
1179,0,31,2,2,2,39750,1.0,11,1,5.0,3,5,4,3,3,4,1.0,3.0,4.0
1180,0,38,7,4,2,26950,3.0,14,1,8.0,4,2,2,2,3,3,4.0,4.0,3.0
1181,0,51,16,3,2,148140,2.0,11,1,14.0,2,4,3,2,3,3,2.0,1.0,4.0
1182,0,36,2,3,2,43200,3.0,17,0,5.0,2,1,0,0,3,4,4.0,2.0,3.0
1183,1,52,8,1,2,47740,2.0,12,1,11.0,2,8,7,7,1,1,1.0,3.0,2.0
1184,0,35,6,4,4,25530,1.0,14,1,1.0,4,1,0,0,3,3,4.0,2.0,4.0
1185,0,27,2,3,1,39040,1.0,17,0,7.0,2,7,0,7,3,3,2.0,1.0,4.0
1186,0,49,7,3,2,190330,2.0,18,1,7.0,5,4,0,2,3,3,4.0,4.0,2.0
1187,1,31,24,3,1,61800,1.0,8,1,1.0,2,1,0,0,2,1,1.0,3.0,2.0
1188,0,33,7,3,2,46490,0.0,12,0,4.0,2,3,0,2,3,2,4.0,3.0,3.0
1189,0,43,4,3,2,96990,8.0,19,1,18.0,3,8,0,1,3,2,3.0,1.0,4.0
1190,0,45,1,2,1,70830,2.0,12,1,25.0,5,1,0,0,3,4,3.0,3.0,4.0
1191,0,27,3,3,2,51710,0.0,20,1,9.0,1,8,0,7,4,4,3.0,4.0,4.0
1192,0,46,2,4,2,30650,2.0,11,0,7.0,3,1,0,0,3,3,2.0,2.0,3.0
1193,0,33,2,3,1,43730,4.0,14,0,7.0,3,1,0,0,3,2,4.0,3.0,3.0
1194,0,27,4,4,4,44000,9.0,17,1,6.0,3,2,2,2,3,3,1.0,4.0,4.0
1195,0,24,8,3,2,51600,1.0,17,1,1.0,3,1,0,0,3,4,4.0,4.0,3.0
1196,0,39,1,3,3,68040,8.0,14,1,13.0,3,5,0,4,3,1,2.0,3.0,4.0
1197,0,46,2,4,2,30650,2.0,11,0,7.0,3,1,0,0,3,4,3.0,4.0,4.0
1198,0,43,13,2,1,67820,0.0,16,1,10.0,2,9,1,8,3,3,3.0,3.0,4.0
1199,0,34,8,2,5,77790,5.0,11,1,6.0,2,2,2,2,3,4,2.0,4.0,3.0
1200,0,42,2,4,1,29770,4.0,15,3,8.0,3,2,2,0,3,4,4.0,4.0,3.0
1201,0,53,5,3,4,23250,7.0,18,1,35.0,1,5,0,4,3,4,4.0,1.0,2.0
1202,1,24,2,3,2,39190,1.0,14,0,6.0,3,6,1,2,3,3,1.0,4.0,2.0
1203,0,29,5,2,1,41150,1.0,11,0,11.0,1,11,3,10,3,4,4.0,4.0,3.0
1204,0,35,2,1,2,18590,0.0,14,1,4.0,2,3,0,2,4,4,1.0,2.0,4.0
1205,0,27,6,4,5,21070,0.0,13,0,6.0,2,5,0,2,3,3,4.0,4.0,3.0
1206,0,34,6,2,1,86200,0.0,13,1,10.0,2,9,8,7,3,2,3.0,4.0,2.0
1207,0,31,5,3,3,81030,1.0,15,1,11.0,5,11,4,10,3,4,1.0,1.0,4.0
1208,0,31,3,1,3,96100,0.0,19,1,6.0,2,5,1,4,3,4,4.0,4.0,1.0
1209,1,33,34,2,5,55610,1.0,17,1,1.0,3,1,0,0,4,2,2.0,3.0,4.0
1210,1,22,19,2,2,35790,1.0,17,3,1.0,3,1,0,0,3,3,1.0,3.0,2.0
1211,0,25,14,2,1,36220,1.0,25,0,2.0,0,2,2,1,4,3,4.0,2.0,3.0
1212,0,34,1,3,1,62320,1.0,13,1,8.0,3,8,1,7,3,3,4.0,4.0,4.0
1213,0,42,6,3,2,182650,9.0,12,1,18.0,4,13,5,7,3,2,3.0,1.0,4.0
1214,0,39,2,1,1,47790,4.0,14,2,9.0,3,7,1,7,3,3,4.0,2.0,3.0
1215,0,45,15,4,1,71190,4.0,15,0,9.0,2,5,0,3,3,3,4.0,4.0,3.0
1216,0,43,6,5,3,22580,4.0,18,0,7.0,2,3,1,2,3,2,2.0,2.0,4.0
1217,0,31,6,1,1,29360,4.0,12,1,10.0,2,8,7,7,3,4,1.0,4.0,4.0
1218,0,41,5,3,1,27730,1.0,11,0,19.0,3,19,11,9,3,4,4.0,3.0,3.0
1219,1,36,8,2,4,144110,0.0,13,3,2.0,2,1,0,0,3,2,1.0,3.0,4.0
1220,0,58,8,4,1,29360,2.0,13,1,23.0,3,2,2,2,3,3,4.0,2.0,4.0
1221,0,49,5,1,3,29960,2.0,14,1,17.0,2,9,0,8,3,4,2.0,3.0,3.0
1222,0,22,13,5,1,29910,1.0,19,2,2.0,3,2,1,2,3,4,4.0,4.0,3.0
1223,0,27,19,3,4,31720,1.0,20,1,9.0,1,9,1,7,4,3,4.0,2.0,4.0
1224,0,31,2,4,5,103770,1.0,14,0,10.0,2,10,0,2,3,1,3.0,3.0,4.0
1225,0,19,2,4,3,115570,1.0,22,0,1.0,0,1,0,1,4,3,3.0,4.0,3.0
1226,0,31,8,2,2,112440,3.0,12,1,10.0,3,7,1,7,3,3,4.0,4.0,3.0
1227,0,51,2,1,1,39070,5.0,12,0,16.0,2,10,4,7,3,2,4.0,4.0,4.0
1228,0,41,10,4,1,109200,0.0,15,1,21.0,3,20,0,10,3,4,2.0,2.0,2.0
1229,0,37,18,3,2,174440,1.0,14,0,8.0,4,8,7,7,3,3,3.0,3.0,3.0
1230,0,45,2,3,3,60740,0.0,14,0,9.0,2,8,3,1,3,3,2.0,4.0,4.0
1231,1,30,1,3,3,179240,1.0,10,2,10.0,2,10,6,7,2,3,3.0,1.0,3.0
1232,0,41,6,4,4,68420,4.0,12,1,13.0,3,9,1,8,3,3,2.0,3.0,4.0
1233,0,42,6,4,2,57140,5.0,18,0,10.0,2,0,0,0,3,4,3.0,3.0,3.0
1234,0,23,2,3,1,76370,2.0,11,1,5.0,3,3,0,2,3,3,4.0,3.0,3.0
1235,0,24,18,3,1,29350,0.0,14,2,3.0,5,2,2,1,3,2,3.0,3.0,4.0
1236,0,38,19,2,1,23260,8.0,14,0,19.0,3,1,0,0,3,3,2.0,4.0,3.0
1237,0,32,2,3,5,30380,1.0,11,0,10.0,5,10,0,8,3,4,2.0,3.0,4.0
1238,0,44,6,2,1,135030,2.0,12,0,9.0,6,5,1,4,3,4,2.0,1.0,3.0
1239,0,29,14,4,1,65820,1.0,19,1,6.0,3,6,1,0,3,3,4.0,2.0,4.0
1240,0,35,5,4,1,119960,1.0,19,2,16.0,3,16,10,1,3,3,4.0,4.0,4.0
1241,0,45,21,1,3,27940,3.0,19,1,8.0,2,5,0,2,3,4,2.0,3.0,3.0
1242,0,36,20,1,4,170070,9.0,12,1,6.0,2,1,0,0,3,3,1.0,3.0,2.0
1243,0,34,6,2,4,29740,1.0,23,0,5.0,2,5,2,0,4,3,3.0,4.0,4.0
1244,0,29,14,3,2,31430,2.0,22,3,10.0,2,0,0,0,4,3,3.0,1.0,1.0
1245,0,54,18,3,1,136030,8.0,13,1,22.0,2,10,0,8,3,1,3.0,2.0,4.0
1246,0,39,14,4,2,104750,3.0,11,1,8.0,3,5,1,4,3,2,4.0,3.0,2.0
1247,0,31,13,3,2,27820,1.0,19,1,13.0,5,13,9,9,3,4,2.0,4.0,4.0
1248,1,29,11,4,2,29960,9.0,19,0,4.0,4,2,2,2,2,2,2.0,1.0,2.0
1249,0,54,4,3,2,24780,6.0,11,0,13.0,0,9,7,0,3,1,4.0,3.0,4.0
1250,0,34,6,4,1,13930,1.0,11,2,10.0,4,10,1,9,3,4,1.0,4.0,4.0
1251,0,44,4,3,5,43820,7.0,16,2,11.0,2,1,0,0,3,2,3.0,3.0,4.0
1252,0,22,2,2,1,11020,6.0,19,0,4.0,3,2,2,2,3,3,3.0,4.0,3.0
1253,0,36,6,3,3,69620,4.0,12,2,4.0,2,1,0,0,3,3,4.0,4.0,3.0
1254,1,35,2,4,2,108830,3.0,11,0,8.0,3,1,0,1,3,2,2.0,2.0,2.0
1255,0,25,4,3,4,27560,1.0,12,2,5.0,2,5,0,3,3,4,4.0,3.0,4.0
1256,1,29,2,3,1,49780,0.0,9,0,7.0,3,6,1,5,2,1,2.0,1.0,2.0
1257,0,26,9,4,2,92780,0.0,20,0,5.0,3,4,0,0,4,3,1.0,4.0,3.0
1258,0,37,6,4,1,75870,0.0,22,1,7.0,5,6,1,3,4,2,3.0,3.0,4.0
1259,0,42,1,3,1,174650,8.0,13,1,7.0,3,5,0,4,3,4,2.0,4.0,1.0
1260,0,31,19,1,1,38940,1.0,12,0,10.0,3,10,1,8,3,3,3.0,3.0,2.0
1261,0,30,2,1,1,104450,3.0,18,1,10.0,3,7,1,7,3,4,2.0,3.0,3.0
1262,0,43,13,2,1,67820,0.0,16,1,10.0,2,9,1,8,3,2,4.0,4.0,4.0
1263,1,38,7,4,3,107480,7.0,10,0,17.0,3,1,0,0,1,3,1.0,3.0,2.0
1264,1,28,12,1,1,25610,1.0,16,1,2.0,3,2,2,2,2,3,4.0,2.0,2.0
1265,0,40,1,1,1,42860,9.0,15,0,6.0,6,4,0,0,3,2,4.0,3.0,3.0
1266,0,42,14,1,2,199990,2.0,23,1,17.0,6,5,1,3,4,4,3.0,2.0,3.0
1267,0,29,14,4,1,65820,1.0,19,1,6.0,3,6,1,0,3,3,1.0,4.0,3.0
1268,0,39,21,4,2,81610,7.0,15,1,7.0,2,3,1,2,3,3,4.0,2.0,3.0
1269,0,35,5,3,3,135820,1.0,17,1,1.0,3,1,0,1,3,3,1.0,4.0,3.0
1270,0,40,8,1,1,65240,0.0,13,1,9.0,2,8,7,1,3,2,4.0,4.0,4.0
1271,0,39,1,1,2,23400,0.0,11,1,9.0,2,8,0,7,3,3,4.0,4.0,4.0
1272,1,25,12,1,2,82370,1.0,7,0,6.0,6,6,0,3,2,1,2.0,1.0,3.0
1273,0,23,2,3,1,76370,2.0,11,1,5.0,3,3,0,2,3,3,4.0,3.0,4.0
1274,1,39,12,4,4,66960,7.0,7,0,8.0,3,2,2,2,3,3,4.0,2.0,1.0
1275,0,53,6,1,2,28590,3.0,18,1,32.0,2,5,1,3,3,4,4.0,3.0,3.0
1276,0,37,3,3,1,98840,1.0,14,0,10.0,3,10,7,8,3,4,4.0,2.0,2.0
1277,0,40,6,3,2,50870,3.0,14,1,10.0,3,7,1,7,3,3,4.0,3.0,4.0
1278,0,44,21,3,5,47590,2.0,21,0,9.0,2,4,1,3,4,4,3.0,4.0,3.0
1279,0,48,10,4,1,55620,8.0,13,1,18.0,2,8,7,7,3,4,1.0,3.0,3.0
1280,1,31,8,4,1,65000,6.0,19,1,7.0,5,2,2,2,2,3,1.0,3.0,3.0
1281,0,41,1,4,2,55610,0.0,11,0,10.0,2,9,1,7,3,4,3.0,3.0,4.0
1282,1,44,12,4,1,28440,1.0,7,0,6.0,2,5,2,3,2,2,4.0,4.0,1.0
1283,0,32,14,4,4,193280,1.0,15,3,5.0,2,5,0,3,3,2,3.0,2.0,2.0
1284,0,48,13,3,1,97240,3.0,13,0,12.0,2,2,2,2,3,3,3.0,4.0,2.0
1285,0,41,7,2,1,54870,6.0,19,2,8.0,0,5,1,2,3,2,4.0,3.0,4.0
1286,1,31,35,3,2,25150,1.0,8,0,7.0,3,7,7,7,2,2,1.0,3.0,3.0
1287,1,40,19,4,1,36330,3.0,9,2,10.0,0,4,0,3,3,2,2.0,3.0,1.0
1288,0,50,6,4,2,49410,5.0,11,1,30.0,3,4,0,3,3,2,3.0,2.0,4.0
1289,0,46,15,4,1,41080,2.0,14,0,19.0,5,10,0,8,3,4,4.0,3.0,4.0
1290,0,25,5,2,4,20450,3.0,19,0,7.0,3,3,1,2,3,4,3.0,4.0,4.0
1291,1,58,1,4,2,10090,7.0,13,2,31.0,3,10,5,9,1,2,1.0,3.0,1.0
1292,0,36,4,2,1,47170,1.0,19,1,12.0,3,11,0,7,3,4,4.0,2.0,3.0
1293,0,42,8,3,2,28370,2.0,13,1,19.0,0,5,0,2,3,3,4.0,4.0,4.0
1294,0,53,1,2,1,39890,1.0,20,0,5.0,2,4,1,3,3,4,4.0,3.0,4.0
1295,0,34,8,4,2,74120,1.0,24,0,14.0,4,14,4,11,4,4,2.0,4.0,3.0
1296,0,52,10,3,2,48780,2.0,11,1,31.0,3,5,1,4,3,3,2.0,4.0,4.0
1297,0,29,1,3,2,66670,9.0,12,1,6.0,6,3,1,2,3,4,4.0,4.0,4.0
1298,0,40,2,3,1,27180,1.0,14,1,9.0,4,9,4,7,3,3,4.0,4.0,4.0
1299,0,42,2,2,3,29560,5.0,13,0,23.0,2,20,4,8,3,4,2.0,2.0,4.0
1300,0,31,13,4,3,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,1.0,3.0
1301,0,35,2,4,3,104660,1.0,12,0,2.0,1,2,2,2,3,4,3.0,4.0,3.0
1302,0,34,5,2,4,102480,1.0,12,1,6.0,4,6,1,3,3,3,4.0,4.0,3.0
1303,0,55,21,2,2,27890,3.0,13,1,17.0,2,8,6,7,3,2,2.0,4.0,2.0
1304,0,35,12,3,3,65490,1.0,20,0,9.0,3,9,1,8,4,3,4.0,2.0,3.0
1305,0,43,3,3,2,34190,3.0,11,1,10.0,5,8,4,7,3,2,2.0,4.0,3.0
1306,0,49,2,4,1,47280,3.0,11,1,8.0,4,5,0,4,3,4,4.0,3.0,4.0
1307,0,48,19,3,2,16010,4.0,12,0,15.0,3,2,2,2,3,4,2.0,3.0,3.0
1308,1,31,12,1,1,41890,0.0,14,1,6.0,3,5,1,4,4,2,1.0,1.0,1.0
1309,0,29,2,2,2,192370,9.0,11,1,9.0,2,5,1,2,3,3,4.0,3.0,3.0
1310,0,60,8,3,1,22690,5.0,18,1,33.0,4,29,11,10,3,2,3.0,4.0,2.0
1311,0,40,8,4,2,65670,1.0,13,1,8.0,3,8,3,7,3,3,4.0,3.0,3.0
1312,0,32,6,3,2,24720,7.0,13,0,10.0,2,7,0,7,3,3,1.0,4.0,4.0
1313,0,32,17,3,2,23620,1.0,11,0,9.0,2,9,7,8,3,3,4.0,3.0,3.0
1314,0,30,2,3,1,48500,0.0,12,1,4.0,4,3,1,2,3,4,3.0,2.0,2.0
1315,0,37,1,3,3,52070,4.0,17,3,16.0,3,5,0,2,3,4,4.0,3.0,3.0
1316,0,40,9,2,4,52950,7.0,18,0,15.0,4,12,2,11,3,4,4.0,1.0,4.0
1317,0,53,1,2,1,39890,1.0,13,0,5.0,2,4,1,3,3,3,2.0,4.0,4.0
1318,0,29,13,3,1,22100,8.0,11,1,11.0,4,7,1,6,3,4,3.0,2.0,3.0
1319,0,46,15,4,1,41080,2.0,14,0,19.0,5,10,0,8,3,2,2.0,1.0,4.0
1320,0,50,6,4,1,96670,3.0,23,0,28.0,2,10,1,6,4,3,4.0,3.0,3.0
1321,0,21,1,5,2,28630,1.0,14,0,3.0,2,3,2,2,3,3,2.0,3.0,4.0
1322,0,23,10,3,5,42210,1.0,11,1,5.0,4,4,0,2,3,3,4.0,4.0,2.0
1323,0,41,5,3,1,27730,1.0,11,0,19.0,3,19,11,9,3,4,1.0,4.0,3.0
1324,0,37,6,1,1,41930,4.0,16,1,12.0,5,6,1,2,3,4,4.0,4.0,3.0
1325,1,51,7,3,1,15690,2.0,3,0,18.0,2,4,0,3,1,2,1.0,1.0,1.0
1326,0,46,7,2,2,57310,8.0,17,0,6.0,2,2,2,2,3,3,4.0,3.0,1.0
1327,0,45,2,3,1,50980,3.0,14,1,8.0,4,2,0,2,3,2,1.0,2.0,4.0
1328,0,49,1,4,2,58100,1.0,21,1,10.0,2,10,1,7,4,3,1.0,4.0,4.0
1329,0,25,2,4,2,27850,0.0,21,0,6.0,2,5,0,4,4,3,3.0,3.0,2.0
1330,0,21,8,5,3,66870,1.0,12,3,2.0,0,2,1,2,3,3,3.0,3.0,3.0
1331,0,33,12,4,1,62010,2.0,15,3,14.0,2,0,0,0,3,4,4.0,3.0,4.0
1332,0,32,7,4,2,57690,1.0,11,0,4.0,3,4,1,2,3,3,1.0,4.0,2.0
1333,0,41,6,4,4,68420,4.0,16,1,13.0,3,9,1,8,3,2,3.0,3.0,4.0
1334,0,51,2,1,1,39070,5.0,13,0,16.0,2,10,4,7,3,3,4.0,3.0,4.0
1335,0,35,2,1,3,106090,1.0,22,0,10.0,3,10,0,7,4,4,4.0,3.0,2.0
1336,0,38,10,3,1,32100,0.0,17,2,3.0,5,2,0,2,3,4,3.0,2.0,1.0
1337,0,42,4,3,3,53900,1.0,14,0,10.0,3,10,5,8,3,1,4.0,3.0,4.0
1338,0,30,4,4,2,54100,0.0,17,1,6.0,2,5,4,4,3,2,1.0,2.0,3.0
1339,0,30,1,4,1,20330,1.0,14,1,12.0,3,12,3,7,3,2,3.0,4.0,3.0
1340,0,54,2,4,2,89380,7.0,11,3,19.0,2,1,0,0,3,2,2.0,2.0,4.0
1341,0,34,1,4,4,41980,1.0,22,1,16.0,2,16,2,10,4,4,2.0,3.0,3.0
1342,0,31,1,3,4,28670,0.0,24,0,3.0,5,2,2,2,4,3,4.0,4.0,4.0
