,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
1780,0,37,10,35640,5.0,11,10.0,1,5,0,0,3,4,4.0,4.0,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.008342998196906572,0.2863395908893066,-0.6244601585710402,0.9245775247079423,-0.8093301263439133,-0.16465605871734387,-1.3960855268088614,-0.32789331844000197,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
1781,0,30,1,174260,2.0,12,12.0,0,10,7,4,3,4,4.0,3.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7581699611438873,-0.9766986801038673,2.3209189117570115,-0.2786886018458735,-0.5694681735766648,0.0926318214229121,-2.171981830933257,0.48850772848886465,1.4938670923934996,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1782,0,27,13,49980,0.0,20,8.0,3,7,7,3,4,3,4.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,-1.0866755151470848,0.7073523478870313,-0.31976577198537975,-1.0808660195484174,1.3494274485613231,-0.42194393885759984,0.1557070814399298,-0.0013328996684553085,1.4938670923934996,-0.3148734873096303,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
1783,0,26,9,92780,0.0,20,5.0,3,4,0,0,4,4,1.0,4.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-1.1961773664814839,0.1460020052233984,0.5896428574334674,-1.0808660195484174,1.3494274485613231,-0.8078757590679838,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,1.1303481397691186,-1.836759223476629,0.960985988256784,-0.017727612261845094
1784,0,37,5,46390,2.0,11,12.0,3,5,1,3,3,4,3.0,2.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.008342998196906572,-0.4153483374402344,-0.3960456079576615,-0.2786886018458735,-0.8093301263439133,0.0926318214229121,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
1785,0,27,18,22060,0.0,14,6.0,4,5,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0866755151470848,1.4090402762165721,-0.9130061676249642,-1.0808660195484174,-0.08974426804216784,-0.6792318189978559,0.9316033855643254,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
1786,0,35,4,48980,2.0,15,10.0,2,4,2,3,3,2,3.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,-0.2106607044718917,-0.5556859231061426,-0.3410136371587173,-0.2786886018458735,0.15011768472508064,-0.16465605871734387,-0.6201892226844657,-0.4911735278257753,-0.058284890797371494,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,-1.113343986979815
1787,0,23,2,18780,1.0,13,1.0,2,1,0,1,3,3,3.0,3.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,-1.5246829204846812,-0.836361094437959,-0.9826991653935113,-0.6797773106971454,-0.3296062208094163,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-0.875580969254096,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,1.0778887624561249
1788,0,29,4,62440,1.0,22,6.0,3,6,1,3,4,3,1.0,3.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8676718124782865,-0.5556859231061426,-0.05501737192559384,-0.6797773106971454,1.82915135409582,-0.6792318189978559,0.1557070814399298,-0.16461310905422863,-0.3687152874355457,-0.3148734873096303,1.6245446154992582,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-0.017727612261845094
1789,0,34,5,43060,0.0,11,14.0,2,13,4,9,3,3,4.0,1.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.3201625558062908,-0.4153483374402344,-0.4668009989848756,-1.0808660195484174,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,0.9783483566461847,0.5625759024789769,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-2.206227591658592,1.0778887624561249
1790,0,31,19,38940,1.0,12,10.0,3,10,1,8,3,3,3.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.6486681098094882,1.5493778618824803,-0.5543422034990263,-0.6797773106971454,-0.5694681735766648,-0.16465605871734387,0.1557070814399298,0.48850772848886465,-0.3687152874355457,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-1.113343986979815
1791,1,32,1,27410,7.0,5,7.0,3,2,2,2,1,2,3.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.5391662584750891,-0.9766986801038673,-0.7993300889476083,1.7267549424104864,-2.2485018429474044,-0.5505878789277279,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-3.104327829617394,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
1792,0,37,19,32910,1.0,16,5.0,2,5,0,3,3,2,4.0,1.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.008342998196906572,1.5493778618824803,-0.6824668304942517,-0.6797773106971454,0.3899796374923291,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-2.206227591658592,1.0778887624561249
1793,0,55,6,50930,2.0,16,31.0,3,7,0,0,3,4,2.0,3.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.979376322216091,-0.2750107517743262,-0.29958030007070907,-0.2786886018458735,0.3899796374923291,2.536866682755344,0.1557070814399298,-0.0013328996684553085,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
1794,0,42,14,132060,0.0,13,7.0,2,6,0,4,3,4,3.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.5558522548689022,0.8476899335529394,1.4242590014421668,-1.0808660195484174,-0.3296062208094163,-0.5505878789277279,-0.6201892226844657,-0.16461310905422863,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,1.0778887624561249
1795,0,34,8,47390,5.0,24,6.0,2,3,1,2,4,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.3201625558062908,0.005664419557490206,-0.374797742784324,0.9245775247079423,2.308875259630317,-0.6792318189978559,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
1796,0,35,1,22750,5.0,13,10.0,2,6,1,2,3,3,3.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,-0.2106607044718917,-0.9766986801038673,-0.8983451406553613,0.9245775247079423,-0.3296062208094163,-0.16465605871734387,-0.6201892226844657,-0.16461310905422863,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
1797,0,38,23,39170,1.0,15,4.0,2,4,3,3,3,2,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.11784484953130571,2.1107282045461133,-0.5494551945091587,-0.6797773106971454,0.15011768472508064,-0.9365196991381118,-0.6201892226844657,-0.4911735278257753,0.2521455058408027,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1798,0,36,1,35050,1.0,12,10.0,2,10,1,8,3,2,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,-0.10115885313749257,-0.9766986801038673,-0.6369963990233094,-0.6797773106971454,-0.5694681735766648,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,-0.3687152874355457,1.086895217551534,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
1799,0,43,11,38860,1.0,17,9.0,2,9,0,0,3,4,3.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.6653541062033014,0.4266771765552148,-0.5560420327128933,-0.6797773106971454,0.6298415902595776,-0.29329999878747187,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
1800,0,37,2,20220,1.0,12,10.0,1,10,3,7,3,4,1.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.008342998196906572,-0.836361094437959,-0.9521022395439053,-0.6797773106971454,-0.5694681735766648,-0.16465605871734387,-1.3960855268088614,0.48850772848886465,0.2521455058408027,0.8065414765793013,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,1.0778887624561249
1801,0,35,23,50030,9.0,15,10.0,2,1,0,0,3,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.2106607044718917,2.1107282045461133,-0.31870337872671284,2.5289323601130302,0.15011768472508064,-0.16465605871734387,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
1802,0,30,2,48500,0.0,12,4.0,4,3,1,2,3,2,2.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.7581699611438873,-0.836361094437959,-0.3512126124419193,-1.0808660195484174,-0.5694681735766648,-0.9365196991381118,0.9316033855643254,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
1803,1,58,29,43170,7.0,11,40.0,2,31,13,8,1,2,3.0,1.0,1.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2.3078818762192883,2.9527537185415627,-0.46446373381580847,1.7267549424104864,-0.8093301263439133,3.6946621433864957,-0.6201892226844657,3.9173921255901045,3.3564494722225446,1.086895217551534,-3.104327829617394,-1.1930428163631641,0.049909597077369375,-2.206227591658592,-2.208960361697785
1804,0,48,1,74060,6.0,14,25.0,2,1,0,0,3,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.2128633628752972,-0.9766986801038673,0.1918828213885885,1.3256662335592142,-0.08974426804216784,1.765003042334576,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
1805,0,47,17,46390,0.0,11,14.0,2,13,5,12,3,2,2.0,2.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.103361511540898,1.268702690550664,-0.3960456079576615,-1.0808660195484174,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,0.9783483566461847,0.8730062991171511,2.2083101814404658,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,1.0778887624561249
1806,0,41,8,79450,4.0,18,21.0,6,7,7,7,3,4,4.0,4.0,2.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.4463504035345031,0.005664419557490206,0.3064088146728779,0.5234888158566704,0.8697035430268261,1.250427282054064,2.4833959938131165,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
1807,1,30,10,191440,0.0,1,4.0,3,3,1,2,2,4,4.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.7581699611438873,0.2863395908893066,2.6859572354349504,-1.0808660195484174,-3.207949654016398,-0.9365196991381118,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,-1.5280370145785098,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
1808,0,36,1,175670,5.0,13,7.0,6,1,0,0,3,4,3.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.10115885313749257,-0.9766986801038673,2.3508784016514173,0.9245775247079423,-0.3296062208094163,-0.5505878789277279,2.4833959938131165,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-1.113343986979815
1809,1,32,12,165980,1.0,6,10.0,2,10,6,7,3,3,2.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.5391662584750891,0.567014762221123,2.1449865881217764,-0.6797773106971454,-2.008639890180156,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.1834366957553253,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-1.113343986979815
1810,0,49,1,73140,7.0,22,25.0,2,7,0,7,4,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.3223652142096962,-0.9766986801038673,0.17233478542911795,1.7267549424104864,1.82915135409582,1.765003042334576,-0.6201892226844657,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
1811,0,53,5,23250,7.0,18,35.0,1,5,0,4,3,3,3.0,4.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.7603726195472926,-0.4153483374402344,-0.8877212080686925,1.7267549424104864,0.8697035430268261,3.0514424430358558,-1.3960855268088614,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
1812,0,43,11,37480,7.0,14,11.279936378095888,3,3,1,2,1,3,4.0,4.0,4.0,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.6653541062033014,0.4266771765552148,-0.5853640866520992,1.7267549424104864,-0.08974426804216784,2.285175427909678e-16,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,-3.104327829617394,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
1813,0,40,1,199430,2.0,13,15.0,3,7,7,7,3,4,4.0,4.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.33684855220010396,-0.9766986801038673,2.8557276781699175,-0.2786886018458735,-0.3296062208094163,0.47856364163329607,0.1557070814399298,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-2.208960361697785
1814,0,34,2,28180,1.0,13,10.0,2,10,8,6,3,3,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.3201625558062908,-0.836361094437959,-0.7829692327641383,-0.6797773106971454,-0.3296062208094163,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.8042974890316739,0.5261877356070683,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
1815,0,53,2,116910,4.0,20,35.0,2,9,8,8,4,4,2.0,2.0,4.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.7603726195472926,-0.836361094437959,1.1023538440661027,0.5234888158566704,1.3494274485613231,3.0514424430358558,-0.6201892226844657,0.32522751910309133,1.8042974890316739,1.086895217551534,1.6245446154992582,1.1303481397691186,-0.8934248131996299,-1.1504897316868,1.0778887624561249
1816,0,19,2,115570,1.0,22,1.0,0,1,0,1,4,3,3.0,4.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.9626903258222779,-0.836361094437959,1.0738817047338303,-0.6797773106971454,1.82915135409582,-1.3224515193484958,-2.171981830933257,-0.9810141559830953,-0.6791456840737199,-0.875580969254096,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
1817,0,58,22,21870,1.0,18,2.0,1,2,2,2,3,4,2.0,4.0,4.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2.3078818762192883,1.970390618880205,-0.9170432620078983,-0.6797773106971454,0.8697035430268261,-1.1938075792783678,-1.3960855268088614,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,1.0778887624561249
1818,0,18,4,32300,1.0,12,0.0,3,0,0,0,3,3,2.0,4.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,-2.072192177156677,-0.5556859231061426,-0.6954280282499876,-0.6797773106971454,-0.5694681735766648,-1.4510954594186238,0.1557070814399298,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
1819,0,30,4,54100,0.0,17,6.0,2,5,4,4,3,4,3.0,4.0,2.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.7581699611438873,-0.5556859231061426,-0.23222456747122902,-1.0808660195484174,0.6298415902595776,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,0.5625759024789769,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-1.113343986979815
1820,0,32,2,30380,2.0,20,8.0,3,5,0,3,4,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5391662584750891,-0.836361094437959,-0.7362239293827958,-0.2786886018458735,1.3494274485613231,-0.42194393885759984,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,1.6245446154992582,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
1821,0,49,3,108450,3.0,24,27.0,4,4,1,2,4,3,1.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.3223652142096962,-0.6960235087720509,0.9225969046996669,0.12240010700539844,2.308875259630317,2.022290922474832,0.9316033855643254,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-0.017727612261845094
1822,0,26,6,54540,1.0,13,3.0,5,3,0,2,3,4,2.0,2.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.1961773664814839,-0.2750107517743262,-0.22287550679496052,-0.6797773106971454,-0.3296062208094163,-1.0651636392082398,1.707499689688721,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-1.1504897316868,1.0778887624561249
1823,1,27,2,137700,1.0,16,8.0,3,8,7,7,2,3,3.0,3.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.0866755151470848,-0.836361094437959,1.5440969610197905,-0.6797773106971454,0.3899796374923291,-0.42194393885759984,0.1557070814399298,0.16194730971731802,1.4938670923934996,0.8065414765793013,-1.5280370145785098,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-1.113343986979815
1824,0,44,2,34520,4.0,11,14.0,2,10,0,2,3,4,1.0,2.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7748559575377005,-0.836361094437959,-0.6482577675651783,0.5234888158566704,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,0.48850772848886465,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-1.836759223476629,-1.1504897316868,1.0778887624561249
1825,0,43,13,67820,0.0,16,10.0,2,9,1,8,3,2,4.0,4.0,4.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.6653541062033014,0.7073523478870313,0.059296142706962186,-1.0808660195484174,0.3899796374923291,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,1.086895217551534,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
1826,0,53,19,22690,7.0,11,18.0,2,14,8,10,3,4,1.0,4.0,3.0,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1.7603726195472926,1.5493778618824803,-0.8996200125657615,1.7267549424104864,-0.8093301263439133,0.8644954618436801,-0.6201892226844657,1.141628566031958,1.8042974890316739,1.647602699496,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,-0.017727612261845094
1827,1,32,12,165980,1.0,10,10.0,2,10,6,7,1,2,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.5391662584750891,0.567014762221123,2.1449865881217764,-0.6797773106971454,-1.0491920791111617,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.1834366957553253,0.8065414765793013,-3.104327829617394,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1828,0,42,2,10910,2.0,22,16.0,0,1,0,0,4,3,2.0,4.0,3.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5558522548689022,-0.836361094437959,-1.149919864307678,-0.2786886018458735,1.82915135409582,0.607207581703424,-2.171981830933257,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
1829,0,23,2,18780,1.0,13,1.0,2,1,0,1,3,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,-1.5246829204846812,-0.836361094437959,-0.9826991653935113,-0.6797773106971454,-0.3296062208094163,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
